slug,locale,seed_ordinal,score,asset_row_hash,approval_status
first-line-supervisors-of-housekeeping-and-janitorial-workers,zh-CN,388,4,516f08d84da8dc559497b8415081b85da2e9fe4781d20410f80880f5cb40bf6d,approve
first-line-supervisors-of-housekeeping-and-janitorial-workers,en,388,4,1406c04139815e7dd5aa7a5e07bc6f1fb7df0e412f1a3c5a7f2c1c478e043b21,approve
first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers,zh-CN,389,4,226bd030c9cdadd8d14a05588df162a4dd09dc3c685b432c4f5d0b073578d79e,approve
first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers,en,389,4,766870e5fdd0a5969bd3e06a8878f9c4e6889bb32240a1eb40509bd6c17dea35,approve
first-line-supervisors-of-material-moving-machine-and-vehicle-operators,zh-CN,390,5,28dc58583c80adfd4ee29e0688975b1355d2500082b66564893a22ed74a58f1d,approve
first-line-supervisors-of-material-moving-machine-and-vehicle-operators,en,390,5,05812cffbfa4bc5336e579a9efa9accbfd34ef2f2e890d86913fa8c8e44b522a,approve
first-line-supervisors-of-mechanics-installers-and-repairers,zh-CN,391,5,f28dd8a8e09cc4c57f3e06d998a0c2a4c1dba606ddafd386eb0d9f271440b5b6,approve
first-line-supervisors-of-mechanics-installers-and-repairers,en,391,5,bab6cf583635b72ac758f07af26a3c9b3f3cdc772e54d64c1bd4a4fce73d96a0,approve
first-line-supervisors-of-non-retail-sales-workers,zh-CN,392,5,f5050f0f6fc36194c0a0b27494fc28821d668048bc6d435f6ab6d2a6d81458ab,approve
first-line-supervisors-of-non-retail-sales-workers,en,392,5,f5280d6baf991be52fc8f134abf84a44602bb4db9b2effaa7584a8ee244b09fb,approve
first-line-supervisors-of-office-and-administrative-support-workers,zh-CN,393,7,8470a32e6349a47672bb694edd247e3835d2b9924f8292f59defdf7b4a8922d4,approve
first-line-supervisors-of-office-and-administrative-support-workers,en,393,7,250e411a81518606f0358acb73b09cae1c1061de832fdd3fbba667b240053bc5,approve
first-line-supervisors-of-passenger-attendants,zh-CN,394,5,fe0a1b870b4b426742a80591d69d71bbe30455865784fd6fb973a98cdb4a5b9d,approve
first-line-supervisors-of-passenger-attendants,en,394,5,41d6054c8fd2371f8a2dcb701c4f6d9abc8ffb39d9ead8229a754b99fdbffb7c,approve
first-line-supervisors-of-personal-service-workers,zh-CN,395,5,98fc6748e714fa2aa67bdb476df96f5d9632d0adfbfd134de0baf0ea6776b57b,approve
first-line-supervisors-of-personal-service-workers,en,395,5,5344e16f47e5082103424a679fe231cefb91a5ae7955bce251443c6916263ea5,approve
first-line-supervisors-of-police-and-detectives,zh-CN,396,5,e6892df2aee4493b41a04dad1cd6064932a6e7dbc33bae11c8c4606c15986192,approve
first-line-supervisors-of-police-and-detectives,en,396,5,3443a26d5b488ef7434cf98f3226e78b8e22c53718d50f26dc371675a8c940ca,approve
first-line-supervisors-of-production-and-operating-workers,zh-CN,397,5,8fb501588587b22f9a39c11ce6de4468dc5d59f16ac518ea533390f314eabf26,approve
first-line-supervisors-of-production-and-operating-workers,en,397,5,dd53d1bdf2307472ee1ca45a8a08e9ef54128015c601c9283530c6269afc1111,approve
first-line-supervisors-of-retail-sales-workers,zh-CN,398,5,5390402a947c2074cfe1f59d143a97a38449c3f0515212ea89764ff69677c170,approve
first-line-supervisors-of-retail-sales-workers,en,398,5,88f6e5fd92b45f0163ae98c81e18dbd07b1e0a75758312f5f3346684da78c194,approve
first-line-supervisors-of-security-workers,zh-CN,399,5,2d9d7b6c8fc6faedaa0cfb84fba200c73d27a29f8911a6136a2f3bebfb6c73ca,approve
first-line-supervisors-of-security-workers,en,399,5,5a37559c58ec7a11450465ee17b0a8bb3621a6eab20da53fc08dab2bbb202e1f,approve
first-line-supervisors-of-weapons-specialists-crew-members,zh-CN,400,5,266e984c43d6dfc05c9970d23aadc7011187b6e8589b040f27831a6bac96e7fe,approve
first-line-supervisors-of-weapons-specialists-crew-members,en,400,5,c0517f32e833a48e318f6445e643bd29aac0c5fd741dbbc5e68b13d106dcc69e,approve
fish-and-game-wardens,zh-CN,401,4,3815d23293f11af6e5810bab720172db579106e9fc2b33018afdd0c9d8e06204,approve
fish-and-game-wardens,en,401,4,3a274e2622057038d7a85f33a01fe5fd6fd18cba9a479feae70b9e489338b5c3,approve
fishers-and-related-fishing-workers,zh-CN,402,3,e3d7617ebd903e7a70d7d3effa7f9b09bb720d1c4de898b3a57e115e64012e0d,approve
fishers-and-related-fishing-workers,en,402,3,4b9e305d69c1228ae75794f8e44368ec7295b6457bf394ca212bf7bd33ecbfca,approve
fitness-and-wellness-coordinators,zh-CN,403,5,169f29519773d033475f2c75e78096492c5bf32ca56d3469cc86188ea2a8d4e3,approve
fitness-and-wellness-coordinators,en,403,5,78e111984a22c46ee78e81592e6127c86946194d1f6eab74ea46ba840da6f092,approve
fitness-trainers-and-instructors,zh-CN,404,5,9faa2c3e0cbb6fa6e94cf18d57a198fed4f4161348e1e87344bba1e794dcd4c2,approve
fitness-trainers-and-instructors,en,404,5,27dbc72e2545344591fbc8b85fc3a276572bc8b9e9eeb58b0ead0765dcd212ca,approve
flight-attendants,zh-CN,405,4,541f7aa27f733a886ba28b9b37bf03c74a6c350d2cc1a456df38b8f03b3f6854,approve
flight-attendants,en,405,4,5c5ed87cb9d418269be7f16ba72dd1bcf103851b6f618b048c75d6384a691294,approve
floor-layers-except-carpet-wood-and-hard-tiles,zh-CN,406,4,cd73e58ac524c529514c0ad1b594c91f415d888019a5a40a492c1204059f1852,approve
floor-layers-except-carpet-wood-and-hard-tiles,en,406,4,4efa67429ec8b0b2bc4d7d9631f0c7e0b13d903926c00d42dd0224ba3ab675b7,approve
floor-sanders-and-finishers,zh-CN,407,4,b5c9f488a60287781a6796cdf98110274d04af03b347738b9ffd3281ed1eeafb,approve
floor-sanders-and-finishers,en,407,4,4e5849d165e1292cb30c20b5a0d3aaa612e2ed9b24d8d47279fef244ea0ea100,approve
tile-and-marble-setters,zh-CN,408,4,ad6391e1a8437e12268cf873da81b3edfff73e550e3aaacd4654e1af0481f86a,approve
tile-and-marble-setters,en,408,4,a989090f69dbf64b2a2b3c9706428a409de865c2f037ad882fabe4b6957ba635,approve
floral-designers,zh-CN,409,5,69c1f86832582949e86178ce56b7df1dde659cfd862079e999466340fa99f87c,approve
floral-designers,en,409,5,3198cb83210ab67edd7575c642189fba79e19b9e998864fd540a389f014b99f4,approve
food-and-beverage-serving-and-related-workers,zh-CN,410,4,19a56e4f06489881272bae62b0e9d84491919be80ac46a77416dffa7ae1bf3cc,approve
food-and-beverage-serving-and-related-workers,en,410,4,65322c6de6f13681ac1feb41ad8e6a7147ce4106a747788604f144f8f243a171,approve
food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,zh-CN,411,5,ae45aa46ad97d4d054dbb5e11f8c57b64e6ebd9111a9c40e8b27fa00cbcbdc59,approve
food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,en,411,5,f8dca724ab4d10d66bb4170f62c87fae609bb4e2d23d3d8b9755ea0c83520d12,approve
food-batchmakers,zh-CN,412,5,a1962bb8166b0d025cb6f678aba703eddbae33ad8a56fa9d75b6b3f83eac25d4,approve
food-batchmakers,en,412,5,ddc4789aac34d3de9d364d5dcf9e7f9e9e26a720dbd69361681e2eb1bd8faab3,approve
food-cooking-machine-operators-and-tenders,zh-CN,413,5,5a36c4b9ae95f0185a6d0c6a19cc79232c0841b5158c7d47d6b79560d16ee026,approve
food-cooking-machine-operators-and-tenders,en,413,5,de3aac963f6d1b698ac8d6f8759f4153dab72a68fa3261d678d660c4b3afb0b4,approve
food-preparation-workers,zh-CN,414,4,9ef7912538ca3c384dbca289526be3ff12ebe2dd7d02b270e899704acf816daa,approve
food-preparation-workers,en,414,4,6f268d900ba5fa45d3d88cd69b9dc4880a3ee3340dbfe47146c97947688b3442,approve
food-and-tobacco-processing-workers,zh-CN,415,5,130cbd57e41679a970deeee8919276580dca3f7b8f09a62af4c56d6c985a0460,approve
food-and-tobacco-processing-workers,en,415,5,422016ff0778f8c326bbc3fbb0ab027bb33346a8089cd332382cacf3708056f5,approve
food-science-technicians,zh-CN,416,7,0e93027b938801e4a06533297985ac685627db30f8d3373f2b1565768ea403bc,approve
food-science-technicians,en,416,7,dc6f071b28645e501dde9559337400223035126a3e6a020c81925cdf5e85b394,approve
food-scientists-and-technologists,zh-CN,417,7,6a868cb320ff04aba6fea157f49b6ad50422ea47160bc992dfeb2805c90cb7cc,approve
food-scientists-and-technologists,en,417,7,f394f50e791b6c8ce4cd98fef22f2b6d7cef84555f9ef040bf3d35674852edad,approve
food-servers-nonrestaurant,zh-CN,418,4,b2ddae6a7173c3554a586b5c2b4fc7ab15965d164da265b477a11fbebf0705de,approve
food-servers-nonrestaurant,en,418,4,c5c5ff79963eeddd310d272ed1f32a09a02ca6a772b21ce3b807fde95af685ed,approve
food-service-managers,zh-CN,419,4,28817a151797379d5528d03276885e54968b761d8e7a6f01245fac8511494374,approve
food-service-managers,en,419,4,9f499d0efbf28bd5cca4c7c6fc76cf7a0729568e14ec875d236dd2e5185646f6,approve
foreign-language-and-literature-teachers-postsecondary,zh-CN,420,6,ce0ed936f7264f1513f800b2112f5e37ca8664cdea6afea8b1d384bcfa6ff4c4,approve
foreign-language-and-literature-teachers-postsecondary,en,420,6,b46f154890fc96128ef7bc9e263480f2cdb3532dc4adda181c9ff8e26ac43cf0,approve
forensic-science-technicians,zh-CN,421,6,efc2c1ef489d787dfd26487b8bf464e4bd258c0bc0e5723eacc18aec9841ffb8,approve
forensic-science-technicians,en,421,6,d24212faf96f654ee8a49741c9aa5995db2043c6b0315c800e1515f503ff55e8,approve
forest-and-conservation-technicians,zh-CN,422,5,b29db8168a46564d4cb62d37a7b248ecef5c1b0a3d997f16482ea0c0d61fd1b9,approve
forest-and-conservation-technicians,en,422,5,522350d9f58a8b4f484222ad782661258ce08a46ed681943b0e06cea401adc24,approve
forest-and-conservation-workers,zh-CN,423,5,c71805932d0136f14947b3e41412ce4e2d55f078e045f8157874b5aa2f0787a1,approve
forest-and-conservation-workers,en,423,5,9000d41bed1e66aa29a24b00d81307dcae3a5742af1b3cef69e95ecfe4d80c67,approve
forest-fire-inspectors-and-prevention-specialists,zh-CN,424,5,32a4c21cdb76ce4e18bbdc9c533b03340241a1f62347b7796f4b8f75caf25392,approve
forest-fire-inspectors-and-prevention-specialists,en,424,5,d04a4f97d1ee3e4c65aa91cb28c03166217fb96ca77f59ed2fc65b8e0733bcdd,approve
foresters,zh-CN,425,5,6bfcb1034c4950ec6819865695839b7223d1732bfcd34d36d45c384e703e4009,approve
foresters,en,425,5,e9495bf2e5e21a8798f53ba7827b3e41a1386bce5780fffd340cc3728431da34,approve
forestry-and-conservation-science-teachers-postsecondary,zh-CN,426,5,7065bef33b9e28deda55e95c696292706291efb249bed08c6f00170686d59968,approve
forestry-and-conservation-science-teachers-postsecondary,en,426,5,8ce9ab6fe9248c6e9a55a7b96217241073a038b8f534aa3c5a43d1c4cc98569b,approve
forging-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,427,4,e689d7ee1abbaab18eab6795b26bfe29787b6ec56b8a1e255b0cb9f488866575,approve
forging-machine-setters-operators-and-tenders-metal-and-plastic,en,427,4,d7b8bef41c3519ae4329947e011001f28555dba88c0350a9399f8100e658a4ea,approve
foundry-mold-and-coremakers,zh-CN,428,4,ccf40a27c7511c30eafa8fe49865ed3df5bb72ee8cb77e16081a6e4959206392,approve
foundry-mold-and-coremakers,en,428,4,feebe74d7edde35a54d2b7005ff8f241741d56b75102d15d7f64e44189bab098,approve
fraud-examiners-investigators-and-analysts,zh-CN,429,8,82e03b6ca08ac420df0340d41c944e1138da5fa32fedb7fb83fb67fa0d94447e,approve
fraud-examiners-investigators-and-analysts,en,429,8,34bd8df77c9c895777744efca6f16da1654d71425e437effb4f262776848c484,approve
freight-forwarders,zh-CN,430,6,77095b992dbbf7a08e97e0ba9e9761b335397923b561260e150a7c6d7dc69e21,approve
freight-forwarders,en,430,6,bcc25dbf55fb5f7a6b9b47840ac1f12b9bcf6f7a0375b5ef3238f68106cb7e5a,approve
fuel-cell-engineers,zh-CN,431,7,e2bf8bc2f724d3e9f1e1fe3161b566915928dde1ba955eed990b04b0ae458986,approve
fuel-cell-engineers,en,431,7,7dab162c5e0e3234355b78f697d6b9dcdf6043ce44e361ccb7655fe0f0fd6f0b,approve
fundraisers,zh-CN,432,6,2ab6d52710f6a11bd31c5204a22529da76d20c4c98ce98a44d5745c840a83270,approve
fundraisers,en,432,6,7ed1238b65cc8ebe4033ac4ab01c8820c5c22d4333be81b18a190597175473ea,approve
fundraising-managers,zh-CN,433,6,204ce2f04f731a772a4d957a62c3744bf8ab414440400afa15390ff51089eb20,approve
fundraising-managers,en,433,6,3f0517b91ba4f52f83c9c98fa17510b3a987e2c77c7101d752cf11aa060ccf5f,approve
funeral-attendants,zh-CN,434,3,04d760a347e934abd96a48451bf06f25a1dd371572e169ee6fd01de1408918a1,approve
funeral-attendants,en,434,3,5a1a88389686a8aca6c8a8f817e91865f8ddbf9a2d93acf35a74ab288b99e679,approve
funeral-home-managers,zh-CN,435,3,d902ef98443964c20223496ace14d17bdddc23de2c2efe12b4a3eee9c1da3506,approve
funeral-home-managers,en,435,3,1e181ad641d94f242005695c012cb6be3773700ce809777ce0308066a9153e8a,approve
funeral-service-occupations,zh-CN,436,3,1d483226dce1ba63c1537da379965669776bec18fc74153c49e832b2c64487f0,approve
funeral-service-occupations,en,436,3,0abc0833a17a1a4f3d6153af401d02e96a32aad46a023a4132dd301851b2753a,approve
furnace-kiln-oven-drier-and-kettle-operators-and-tenders,zh-CN,437,4,3986adebbf270a4e5bc3197fb241e862ed099441550262a0c4879d3ceed47c04,approve
furnace-kiln-oven-drier-and-kettle-operators-and-tenders,en,437,4,96fe7200053976c05652a8de7000070e2f30c1fd7fdd00924c550fa58bdd5664,approve
furniture-finishers,zh-CN,438,4,748067e4908ff30dad1120ba436ec1764615287aaa05dc3fa36429905602e456,approve
furniture-finishers,en,438,4,a775512a2261085cf88d263dd075ea8b90c1eeff654e7295bb4041175b7e605d,approve
gambling-and-sports-book-writers-and-runners,zh-CN,439,6,77d460182b0cbc3a98f8814ea6976f907c59e65ce9a908a638886d6e5272c9cf,approve
gambling-and-sports-book-writers-and-runners,en,439,6,5b56416bbdb188ed14b8c1f5101b5d8ebcc9893154411c031ff679398971b721,approve
gambling-cage-workers,zh-CN,440,6,7c18114eadf1f0c95cbe660ce909be1aa86c670309d99842611f30469892e091,approve
gambling-cage-workers,en,440,6,25ddf51a5793c9e0df0f22b07903ea520d6599a1f1b146d890a74618f905d77a,approve
gambling-change-persons-and-booth-cashiers,zh-CN,441,6,c240920b5d585d84de8373260f626b40e3981b59ac7018fadce8cf309973114e,approve
gambling-change-persons-and-booth-cashiers,en,441,6,df0f16bc5279bea59ad1a9b7c06799063eaae9ef5b40f4ea0ab6e510d583a1b2,approve
gambling-dealers,zh-CN,442,6,52927ce7b8ee7b730c61e4df044d2ad3855825f447dc65fc916ed412eaeae19c,approve
gambling-dealers,en,442,6,61e2c46e99473b080315c701a25904ef6e064fc0bb9819511185522e89b0efa3,approve
gambling-managers,zh-CN,443,6,782333b47cf83f95a0bb2afa00cddd7d9ccbbfdb908e374b20ae878ad7bf3415,approve
gambling-managers,en,443,6,11cadd906120df6b44c4cf33ee049a2e00008334aa4f837d0f31ed82cf00abd6,approve
gaming-services-occupations,zh-CN,444,6,ac22506eab89769385f5f30f00c191d23804f7b4dcd8f0e2e1689ba27a769dd7,approve
gaming-services-occupations,en,444,6,a98e9a4e3c1c54827cac012e8c88be094727befe97c38a3a852716c63afaa8b1,approve
gambling-surveillance-officers-and-gambling-investigators,zh-CN,445,6,2d57ce1df50d5833e41b5a634668d4a9f72615d6fc3a912d00dd358eaf9d35b3,approve
gambling-surveillance-officers-and-gambling-investigators,en,445,6,d26a9f83b61ca25f82504797ef5314ddb77f5a4b03de2d5cf7009472452f1a46,approve
gas-compressor-and-gas-pumping-station-operators,zh-CN,446,5,7100a98c592839a084dd775e8e3933ca40440b546c9c79cf4472a1385b54e7f8,approve
gas-compressor-and-gas-pumping-station-operators,en,446,5,904ef30d6aeddb03e895cbfe35484c5f7adde81de8df8195ab90c7c7306a6470,approve
gas-plant-operators,zh-CN,447,5,2e21e5e0e8fdb9ca10e040a801d63836c1d56b15572d3eb7a52f5b9d8480f94f,approve
gas-plant-operators,en,447,5,84d6609d4038008c67e022c87ddb6968f50b2bde007d016b5672f93f642bd2be,approve
gem-and-diamond-workers,zh-CN,448,4,77df3e7c73c1a9f199cf5e699b3bd5cb8d1adc53a4bad5eb4975c2e3b62a3c0b,approve
gem-and-diamond-workers,en,448,4,9a456e8e1cebd9eed55044db022e3f1e281663aa9b10d9a2f35d3bd9f82c9c4c,approve
general-and-operations-managers,zh-CN,449,6,f186718ad8f29f541ec4d0b6c85e8eb4b5d9d088ea90bcfda1fb65c9091cd379,approve
general-and-operations-managers,en,449,6,448777055401fe9f67f1ea354b3822c84aab716ccdca1fa8d7b62be35c6966ba,approve
general-internal-medicine-physicians,zh-CN,450,6,40e41e5247a3cdc0cf0d555a7197b408ab0310c6853afb2d124118aed0f6bb48,approve
general-internal-medicine-physicians,en,450,6,6dc356f9c96a479503932879a4a7171b7b98c6f92ce76302fdec25fab2dd81d0,approve
general-maintenance-and-repair-workers,zh-CN,451,4,29131137c303ba549702bff8c115946f1f16ec850e2e61b3ae7cf79be7a0559b,approve
general-maintenance-and-repair-workers,en,451,4,088fed7d9174b2ccece5a71225ba006b2fb9d35ad56ad3b35503c94b10fd9be1,approve
general-office-clerks,zh-CN,452,7,47a69f563a74fbf41293abd5d564d2c0238aa261c6ad41a06eafd67a034d81b9,approve
general-office-clerks,en,452,7,d33e693443dc8cab2c3ddfef0821311fced1493cb6ecdce0edf72d3c0ff38919,approve
genetic-counselors,zh-CN,453,6,5d3e7dba1be72f310fc139bf06c6ea02dfc8b7d904cdea366b5e211c793226ee,approve
genetic-counselors,en,453,6,edafd984b0d76de76e5534a16768516bd89abdd089babcf10e4c3fbee48ff1ed,approve
geneticists,zh-CN,454,6,f35211833dc7d89d9a92e72ceb87c2d8206c5acbead917c44301e1a55cf95880,approve
geneticists,en,454,6,ec19fee465f5ddc30e5e6a71bd1d8ea6af212d8a621b600bc856fd78bf1cd185,approve
geodetic-surveyors,zh-CN,455,7,18a387069225c4b59c03f287d2c4d6e8d46e908eeb3341017057278db6e19432,approve
geodetic-surveyors,en,455,7,e572a5ef66567748dd61d5f89d6816f02c5489b7257df8ee22b8212751107011,approve
geographers,zh-CN,456,7,2cc150f2d8b6c0bc81e9a1e1cdb69ca583ce26bbbae42e6c467ed8decfec0c33,approve
geographers,en,456,7,e648f25c3576f5af397f8349f0486de7b506d382c26a9290c3d44c6229fec6cd,approve
geographic-information-systems-technologists-and-technicians,zh-CN,457,7,156c4ddead5684837e0428a763b23477b71fc21d0802af38dba8ff1a126d9113,approve
geographic-information-systems-technologists-and-technicians,en,457,7,9263aae4e6be856988f414214e243f5f7211ee85bacd6036ad0807775c32d3c5,approve
geography-teachers-postsecondary,zh-CN,458,7,002ead6c1a7c1ae2a13cee55a1c353c08e62246c8fdb24bccb51e8d6ef3e335c,approve
geography-teachers-postsecondary,en,458,7,45eaad2ab34b4d31983a0e49fcb5b3301502496bea3aab359e4e8439e5e7777e,approve
geological-and-petroleum-technicians,zh-CN,459,6,9f2cd2ecaca2cdd6af07130cb9072c163b024f2936b98296061a4ed212d520ac,approve
geological-and-petroleum-technicians,en,459,6,0ca1813533f2502a1091a785661ba49a7fff26f8d80543d713bca3cee4beb18c,approve
geological-technicians-except-hydrologic-technicians,zh-CN,460,6,ef5cea9f4fdd616016c1df80f1aabe7de7037bdc5832208917025047e2798455,approve
geological-technicians-except-hydrologic-technicians,en,460,6,307bd7b5365b8bf91941f9f1c2812227df91fa54ef8fe736260bc5b66f33bb2e,approve
geoscientists,zh-CN,461,6,037bc4ed2b6c1763e7dfd1daba4f8070d5c306c06d826c720eb01961f255a756,approve
geoscientists,en,461,6,5fd2b99cb677171da2b60265227632c299575abcec47257dd15927bbc8f9a07c,approve
geoscientists-except-hydrologists-and-geographers,zh-CN,462,7,6d4389970ad3e6c7dfde86ed618ecd398378bb48292eda3876da30ee6ae66160,approve
geoscientists-except-hydrologists-and-geographers,en,462,7,051774f63ce42add6ac2242926f34f36f33bc6b741845d552e58c55be33da77d,approve
geothermal-production-managers,zh-CN,463,6,bd9b005c9d8309921095f8a2a9f1794e55c8ed5c4eeaa70e9735cdb7855d5fbf,approve
geothermal-production-managers,en,463,6,c3b5004fd67ae4b6eaff8b00833d9c6143864370ec6e4742feba4f7070f43b6a,approve
geothermal-technicians,zh-CN,464,6,6932f2ae6fbd0516ae7161a24dcc4aa9642c0c49560e89a1a4ecf631f469e976,approve
geothermal-technicians,en,464,6,98412c9cee7a79fb521f6e40d5213c77cdb0729fd1289ef841898f913a746bb1,approve
glass-blowers-molders-benders-and-finishers,zh-CN,465,4,eaa248fd6e53a4a3256c203270d3b50f6ee9fde88315770ddd23eead11a8d418,approve
glass-blowers-molders-benders-and-finishers,en,465,4,0c759066b2942230f403c56581abc0e2a2b5eeefcbbe0a4b06fb2814a90b0f26,approve
glaziers,zh-CN,466,4,3dd89fd799c37561d90b37a5500b66602b8736d45d2942b03c39848219d1eba8,approve
glaziers,en,466,4,a99340975f53e672fff30df7c8a0acc833eb78d5e12bdcb9bd33c212a918b58b,approve
government-property-inspectors-and-investigators,zh-CN,467,6,e8ecb287dbd4f4cae0a7f0984c99b20178065ed2cb5caa51af3e87da9630baf0,approve
government-property-inspectors-and-investigators,en,467,6,2e4371e301fbfa883ca9af1f7e86fbc7903c7dd31360b201929099a830d8022b,approve
graders-and-sorters-agricultural-products,zh-CN,468,4,a8866884485895c478391d0dde218216d1c55d8d94ddabe9817ac42b8dd6544a,approve
graders-and-sorters-agricultural-products,en,468,4,3345fe8cd01c9654d5ad9830831332dbb3a50a2f61f26cc735b542af3821cc60,approve
graphic-designers,zh-CN,469,7,0edf9820dd275704b9682827b2133e5b590c30cbb322c9a9982b499ca9408f35,approve
graphic-designers,en,469,7,3121b6c4a45d05e0d06430f4e8149b5ed53a023493c8864892a54ffaa0bb2d2b,approve
grinding-and-polishing-workers-hand,zh-CN,470,4,8cd8e379531bde571bd783deb952f302ea5dac5946465ff77bda072ee7d072ec,approve
grinding-and-polishing-workers-hand,en,470,4,b3a4911feb3de51f0a6020f9f399509a9990302c3f332e8a17132f9f37597dde,approve
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,471,4,ea69c0977a252b1643ec0908bb263d45bab3a4954022e39e68aeb795d2bbe834,approve
grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,471,4,75586b4d852818d2de233a0a3cb74c2b341e556642dda81ec2b02a20aa8a9420,approve
