slug,locale,title_en,title_zh,score,confidence
first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers,zh-CN,"First Line Supervisors Of Landscaping, Lawn Service, And Groundskeeping Workers",景观、草坪和场地维护人员一线主管,4,medium
first-line-supervisors-of-landscaping-lawn-service-and-groundskeeping-workers,en,"First Line Supervisors Of Landscaping, Lawn Service, And Groundskeeping Workers",景观、草坪和场地维护人员一线主管,4,medium
first-line-supervisors-of-material-moving-machine-and-vehicle-operators,zh-CN,First Line Supervisors Of Material Moving Machine And Vehicle Operators,物料搬运机械和车辆操作员一线主管,5,medium
first-line-supervisors-of-material-moving-machine-and-vehicle-operators,en,First Line Supervisors Of Material Moving Machine And Vehicle Operators,物料搬运机械和车辆操作员一线主管,5,medium
first-line-supervisors-of-mechanics-installers-and-repairers,zh-CN,"First Line Supervisors Of Mechanics, Installers, And Repairers",机械师、安装工和维修工一线主管,5,medium
first-line-supervisors-of-mechanics-installers-and-repairers,en,"First Line Supervisors Of Mechanics, Installers, And Repairers",机械师、安装工和维修工一线主管,5,medium
first-line-supervisors-of-non-retail-sales-workers,zh-CN,First Line Supervisors Of Non Retail Sales Workers,非零售销售人员一线主管,5,medium
first-line-supervisors-of-non-retail-sales-workers,en,First Line Supervisors Of Non Retail Sales Workers,非零售销售人员一线主管,5,medium
first-line-supervisors-of-office-and-administrative-support-workers,zh-CN,First Line Supervisors Of Office And Administrative Support Workers,办公室和行政支持人员一线主管,7,high
first-line-supervisors-of-office-and-administrative-support-workers,en,First Line Supervisors Of Office And Administrative Support Workers,办公室和行政支持人员一线主管,7,high
first-line-supervisors-of-passenger-attendants,zh-CN,First Line Supervisors Of Passenger Attendants,乘客服务员一线主管,5,medium
first-line-supervisors-of-passenger-attendants,en,First Line Supervisors Of Passenger Attendants,乘客服务员一线主管,5,medium
first-line-supervisors-of-personal-service-workers,zh-CN,First Line Supervisors Of Personal Service Workers,个人服务人员一线主管,5,medium
first-line-supervisors-of-personal-service-workers,en,First Line Supervisors Of Personal Service Workers,个人服务人员一线主管,5,medium
first-line-supervisors-of-police-and-detectives,zh-CN,First Line Supervisors Of Police And Detectives,警察和侦探一线主管,5,high
first-line-supervisors-of-police-and-detectives,en,First Line Supervisors Of Police And Detectives,警察和侦探一线主管,5,high
first-line-supervisors-of-production-and-operating-workers,zh-CN,First Line Supervisors Of Production And Operating Workers,生产与运营工人一线主管,5,high
first-line-supervisors-of-production-and-operating-workers,en,First Line Supervisors Of Production And Operating Workers,生产与运营工人一线主管,5,high
first-line-supervisors-of-retail-sales-workers,zh-CN,First Line Supervisors Of Retail Sales Workers,零售销售人员一线主管,5,medium
first-line-supervisors-of-retail-sales-workers,en,First Line Supervisors Of Retail Sales Workers,零售销售人员一线主管,5,medium
first-line-supervisors-of-security-workers,zh-CN,First Line Supervisors Of Security Workers,安保人员一线主管,5,medium
first-line-supervisors-of-security-workers,en,First Line Supervisors Of Security Workers,安保人员一线主管,5,medium
first-line-supervisors-of-weapons-specialists-crew-members,zh-CN,First Line Supervisors Of Weapons Specialists/Crew Members,武器专员和机组成员一线主管,5,high
first-line-supervisors-of-weapons-specialists-crew-members,en,First Line Supervisors Of Weapons Specialists/Crew Members,武器专员和机组成员一线主管,5,high
fish-and-game-wardens,zh-CN,Fish And Game Wardens,鱼类与野生动物执法管理员,4,high
fish-and-game-wardens,en,Fish And Game Wardens,鱼类与野生动物执法管理员,4,high
fishers-and-related-fishing-workers,zh-CN,Fishing And Hunting Workers,渔业和相关捕捞工人,3,medium
fishers-and-related-fishing-workers,en,Fishing And Hunting Workers,渔业和相关捕捞工人,3,medium
fitness-and-wellness-coordinators,zh-CN,Fitness And Wellness Coordinators,健身与健康项目协调员,5,medium
fitness-and-wellness-coordinators,en,Fitness And Wellness Coordinators,健身与健康项目协调员,5,medium
fitness-trainers-and-instructors,zh-CN,Exercise Trainers And Group Fitness Instructors,健身教练和团体课程教练,5,medium
fitness-trainers-and-instructors,en,Exercise Trainers And Group Fitness Instructors,健身教练和团体课程教练,5,medium
flight-attendants,zh-CN,Flight Attendants,空乘人员,4,high
flight-attendants,en,Flight Attendants,空乘人员,4,high
floor-layers-except-carpet-wood-and-hard-tiles,zh-CN,"Floor Layers, Except Carpet, Wood, And Hard Tiles",弹性和软质地板铺设工,4,medium
floor-layers-except-carpet-wood-and-hard-tiles,en,"Floor Layers, Except Carpet, Wood, And Hard Tiles",弹性和软质地板铺设工,4,medium
floor-sanders-and-finishers,zh-CN,Floor Sanders And Finishers,地板打磨与修整工,4,medium
floor-sanders-and-finishers,en,Floor Sanders And Finishers,地板打磨与修整工,4,medium
tile-and-marble-setters,zh-CN,Tile And Stone Setters,瓷砖、大理石和石材铺设工,4,medium
tile-and-marble-setters,en,Tile And Stone Setters,瓷砖、大理石和石材铺设工,4,medium
floral-designers,zh-CN,Floral Designers,花艺设计师,5,medium
floral-designers,en,Floral Designers,花艺设计师,5,medium
food-and-beverage-serving-and-related-workers,zh-CN,Fast Food And Counter Workers,餐饮服务及相关工作人员,4,medium
food-and-beverage-serving-and-related-workers,en,Fast Food And Counter Workers,餐饮服务及相关工作人员,4,medium
food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,zh-CN,"Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders",食品和烟草烘烤、焙烤、干燥设备操作员,5,medium
food-and-tobacco-roasting-baking-and-drying-machine-operators-and-tenders,en,"Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders",食品和烟草烘烤、焙烤、干燥设备操作员,5,medium
food-batchmakers,zh-CN,Food Batchmakers,食品批量制作工,5,medium
food-batchmakers,en,Food Batchmakers,食品批量制作工,5,medium
food-cooking-machine-operators-and-tenders,zh-CN,Food Cooking Machine Operators And Tenders,食品烹调设备操作员和看管员,5,medium
food-cooking-machine-operators-and-tenders,en,Food Cooking Machine Operators And Tenders,食品烹调设备操作员和看管员,5,medium
food-preparation-workers,zh-CN,Food preparation workers,食品制备人员,4,medium
food-preparation-workers,en,Food preparation workers,食品制备人员,4,medium
food-and-tobacco-processing-workers,zh-CN,"Food Processing Workers, All Other",其他食品和烟草加工工人,5,medium
food-and-tobacco-processing-workers,en,"Food Processing Workers, All Other",其他食品和烟草加工工人,5,medium
food-science-technicians,zh-CN,Food Science Technicians,食品科学技术员,7,medium
food-science-technicians,en,Food Science Technicians,食品科学技术员,7,medium
food-scientists-and-technologists,zh-CN,Food Scientists And Technologists,食品科学家和食品技术专家,7,high
food-scientists-and-technologists,en,Food Scientists And Technologists,食品科学家和食品技术专家,7,high
food-servers-nonrestaurant,zh-CN,"Food Servers, Nonrestaurant",非餐厅食品服务员,4,medium
food-servers-nonrestaurant,en,"Food Servers, Nonrestaurant",非餐厅食品服务员,4,medium
food-service-managers,zh-CN,Food service managers,餐饮服务经理,4,medium
food-service-managers,en,Food service managers,餐饮服务经理,4,medium
foreign-language-and-literature-teachers-postsecondary,zh-CN,"Foreign Language And Literature Teachers, Postsecondary",高等教育外语与文学教师,6,medium
foreign-language-and-literature-teachers-postsecondary,en,"Foreign Language And Literature Teachers, Postsecondary",高等教育外语与文学教师,6,medium
forensic-science-technicians,zh-CN,Forensic Science Technicians,法医科学技术员,6,high
forensic-science-technicians,en,Forensic Science Technicians,法医科学技术员,6,high
forest-and-conservation-technicians,zh-CN,Forest And Conservation Technicians,森林与自然保护技术员,5,medium
forest-and-conservation-technicians,en,Forest And Conservation Technicians,森林与自然保护技术员,5,medium
forest-and-conservation-workers,zh-CN,Forest And Conservation Workers,森林与自然保护工人,5,medium
forest-and-conservation-workers,en,Forest And Conservation Workers,森林与自然保护工人,5,medium
forest-fire-inspectors-and-prevention-specialists,zh-CN,Forest Fire Inspectors And Prevention Specialists,森林火灾检查员和防火专员,5,high
forest-fire-inspectors-and-prevention-specialists,en,Forest Fire Inspectors And Prevention Specialists,森林火灾检查员和防火专员,5,high
foresters,zh-CN,Foresters,林务员,5,medium
foresters,en,Foresters,林务员,5,medium
forestry-and-conservation-science-teachers-postsecondary,zh-CN,"Forestry And Conservation Science Teachers, Postsecondary",高等教育林业与保护科学教师,5,medium
forestry-and-conservation-science-teachers-postsecondary,en,"Forestry And Conservation Science Teachers, Postsecondary",高等教育林业与保护科学教师,5,medium
forging-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,"Forging Machine Setters, Operators, And Tenders, Metal And Plastic",金属和塑料锻压设备调机员、操作员和看管员,4,medium
forging-machine-setters-operators-and-tenders-metal-and-plastic,en,"Forging Machine Setters, Operators, And Tenders, Metal And Plastic",金属和塑料锻压设备调机员、操作员和看管员,4,medium
foundry-mold-and-coremakers,zh-CN,Foundry Mold And Coremakers,铸造模具和型芯工,4,medium
foundry-mold-and-coremakers,en,Foundry Mold And Coremakers,铸造模具和型芯工,4,medium
fraud-examiners-investigators-and-analysts,zh-CN,"Fraud Examiners, Investigators And Analysts",欺诈审查员、调查员和分析师,8,high
fraud-examiners-investigators-and-analysts,en,"Fraud Examiners, Investigators And Analysts",欺诈审查员、调查员和分析师,8,high
freight-forwarders,zh-CN,Freight Forwarders,货运代理,6,medium
freight-forwarders,en,Freight Forwarders,货运代理,6,medium
fuel-cell-engineers,zh-CN,Fuel Cell Engineers,燃料电池工程师,7,high
fuel-cell-engineers,en,Fuel Cell Engineers,燃料电池工程师,7,high
fundraisers,zh-CN,Fundraisers,募资专员,6,medium
fundraisers,en,Fundraisers,募资专员,6,medium
fundraising-managers,zh-CN,Fundraising Managers,筹款经理,6,medium
fundraising-managers,en,Fundraising Managers,筹款经理,6,medium
funeral-attendants,zh-CN,Funeral Attendants,殡葬服务员,3,medium
funeral-attendants,en,Funeral Attendants,殡葬服务员,3,medium
funeral-home-managers,zh-CN,Funeral Home Managers,殡仪馆经理,3,medium
funeral-home-managers,en,Funeral Home Managers,殡仪馆经理,3,medium
funeral-service-occupations,zh-CN,"Morticians, Undertakers, And Funeral Arrangers",殡仪承办人与丧葬安排员,3,medium
funeral-service-occupations,en,"Morticians, Undertakers, And Funeral Arrangers",殡仪承办人与丧葬安排员,3,medium
furnace-kiln-oven-drier-and-kettle-operators-and-tenders,zh-CN,"Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",炉窑、烘干机和釜类设备操作员,4,medium
furnace-kiln-oven-drier-and-kettle-operators-and-tenders,en,"Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",炉窑、烘干机和釜类设备操作员,4,medium
furniture-finishers,zh-CN,Furniture Finishers,家具修整工,4,medium
furniture-finishers,en,Furniture Finishers,家具修整工,4,medium
gambling-and-sports-book-writers-and-runners,zh-CN,Gambling And Sports Book Writers And Runners,博彩和体育投注记录员与跑单员,6,medium
gambling-and-sports-book-writers-and-runners,en,Gambling And Sports Book Writers And Runners,博彩和体育投注记录员与跑单员,6,medium
