market,source_sheet,authority_source,authority_code,source_title_zh,suggested_title_en,translation_status,action,matched_current_slug,matched_current_title_zh,matched_current_title_en,match_score,major_code,major_name_zh,release_year,release_status,marker,marker_meaning,definition,source_url,review_notes,source_title_en,suggested_title_zh
CN,China_2026_Directory,china_occupation_directory_2026,4-02-01-07,城市轨道交通服务员,城 市 轨 道 交 通 服 务 worker,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,城市轨道交通服务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-01,客运车辆驾驶员,客 运 车 辆 驾 驶 worker,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,客运车辆驾驶员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-02,道路货运汽车驾驶员,道 路 货 运 automotive 驾 驶 worker,machine_assisted_rule_review,create,,,,0.364,4,社会生产服务和生活服务人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,道路货运汽车驾驶员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-03,道路客运服务员,道 路 客 运 服 务 worker,machine_assisted_rule_review,create,,,,0.600,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,道路客运服务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-04,道路货运业务员,道 路 货 运 业 务 worker,machine_assisted_rule_review,create,,,,0.533,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,道路货运业务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-05,道路运输调度员,道 路 运 输 调 度 worker,machine_assisted_rule_review,create,,,,0.533,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,道路运输调度员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-06,公路收费及监控员,公 路 收 费 及 监 控 worker,machine_assisted_rule_review,create,,,,0.364,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,公路收费及监控员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-07,机动车驾驶教练员,机 动 车 驾 驶 教 练 worker,machine_assisted_rule_review,create,,,,0.381,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机动车驾驶教练员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-08,油气电站操作员,油 气 电 站 操 作 worker,machine_assisted_rule_review,create,,,,0.429,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,油气电站操作员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-02-09,汽车救援员,Automotive 救 援 worker,machine_assisted_rule_review,create,,,,0.286,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,汽车救援员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-03-01,客运船舶驾驶员,客 运 ship 驾 驶 worker,machine_assisted_rule_review,create,,,,0.300,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,客运船舶驾驶员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-03-02,船舶业务员,Ship 业 务 worker,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,船舶业务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-03-03,港口客运员,港 口 客 运 worker,machine_assisted_rule_review,create,,,,0.333,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,港口客运员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-03-04,水上救生员,水 上 救 生 worker,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水上救生员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-03-05,航标工,航 标 工,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航标工
CN,China_2026_Directory,china_occupation_directory_2026,4-02-04-01,民航乘务员,民 航 乘 务 worker,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,民航乘务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-04-02,航空运输地面服务员,Aviation 运 输 地 面 服 务 worker,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空运输地面服务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-04-03,机场运行指挥员,机 场 运 行 指 挥 worker,machine_assisted_rule_review,create,,,,0.364,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机场运行指挥员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-04-04,航空安全员,Aviation 安 全 worker,machine_assisted_rule_review,create,,,,0.444,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,航空安全员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-04-05,机场场务员,机 场 场 务 worker,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机场场务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-04-06,无人机驾驶员,无 人 机 驾 驶 worker,machine_assisted_rule_review,create,,,,0.421,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,无人机驾驶员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-05-01,装卸搬运工,装 卸 搬 运 工,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,装卸搬运工
CN,China_2026_Directory,china_occupation_directory_2026,4-02-05-02,客运售票员,客 运 售 票 worker,machine_assisted_rule_review,create,,,,0.364,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,客运售票员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-05-03,货运代理服务员,货 运 代 理 服 务 worker,machine_assisted_rule_review,create,,,,0.600,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,货运代理服务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-05-04,危险货物运输作业员,危 险 货 物 运 输 作 业 worker,machine_assisted_rule_review,create,,,,0.471,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,危险货物运输作业员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-06-01,仓储管理员,仓 储 administrator,machine_assisted_rule_review,create,,,,0.429,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,仓储管理员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-06-02,理货员,理 货 worker,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,理货员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-06-03,物流服务师,物 流 服 务 specialist,machine_assisted_rule_review,create,,,,0.600,4,社会生产服务和生活服务人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,物流服务师
CN,China_2026_Directory,china_occupation_directory_2026,4-02-06-04,冷藏工,冷 藏 工,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,冷藏工
CN,China_2026_Directory,china_occupation_directory_2026,4-02-06-05,供应链管理师,供 应 链 manager,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,S,数字职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,供应链管理师
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-01,邮政营业员,邮 政 营 业 worker,machine_assisted_rule_review,create,,,,0.545,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,邮政营业员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-02,邮件分拣员,邮 件 分 拣 worker,machine_assisted_rule_review,create,,,,0.364,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,邮件分拣员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-03,邮件转运员,邮 件 转 运 worker,machine_assisted_rule_review,create,,,,0.375,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,邮件转运员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-04,邮政投递员,邮 政 投 递 worker,machine_assisted_rule_review,create,,,,0.545,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,邮政投递员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-05,报刊业务员,报 刊 业 务 worker,machine_assisted_rule_review,create,,,,0.500,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,报刊业务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-06,集邮业务员,集 邮 业 务 worker,machine_assisted_rule_review,create,,,,0.545,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,集邮业务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-07,邮政市场业务员,邮 政 市 场 业 务 worker,machine_assisted_rule_review,create,,,,0.615,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,邮政市场业务员
CN,China_2026_Directory,china_occupation_directory_2026,4-02-07-08,快递员,快 递 worker,machine_assisted_rule_review,create,,,,0.400,4,社会生产服务和生活服务人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,快递员
