market,source_sheet,authority_source,authority_code,source_title_en,suggested_title_zh,translation_status,action,matched_current_slug,matched_current_title_en,matched_current_title_zh,match_score,major_group_code,major_group_title_en,minor_group_code,minor_group_title_en,broad_occupation_code,broad_occupation_title_en,detailed_soc_code,detailed_soc_title_en,description,source_status,source_url,review_notes,source_title_zh,suggested_title_en
US,US_English_Directory,onet_soc_2019,19-4012.00,Agricultural Technicians,农业技术员,machine_assisted_rule_review,create,,,,0.783,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4010,Agricultural and Food Science Technicians,19-4012,Agricultural Technicians,"Work with agricultural scientists in plant, fiber, and animal research, or assist with animal breeding and nutrition. Set up or maintain laboratory equipment and collect samples from crops or animals. Prepare specimens or record data to assist scientists in biology or related life science experiments. Conduct tests and experiments to improve yield and quality of crops or to increase the resistance of plants and animals to disease or insects.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Agricultural Technicians
US,US_English_Directory,onet_soc_2019,19-4012.01,Precision Agriculture Technicians,技术员,machine_assisted_rule_review,create,,,,0.667,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4010,Agricultural and Food Science Technicians,19-4012,Agricultural Technicians,"Apply geospatial technologies, including geographic information systems (GIS) and Global Positioning System (GPS), to agricultural production or management activities, such as pest scouting, site-specific pesticide application, yield mapping, or variable-rate irrigation. May use computers to develop or analyze maps or remote sensing images to compare physical topography with data on soils, fertilizer, pests, or weather.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Precision Agriculture Technicians
US,US_English_Directory,onet_soc_2019,19-4013.00,Food Science Technicians,技术员,machine_assisted_rule_review,create,,,,0.846,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4010,Agricultural and Food Science Technicians,19-4013,Food Science Technicians,"Work with food scientists or technologists to perform standardized qualitative and quantitative tests to determine physical or chemical properties of food or beverage products. Includes technicians who assist in research and development of production technology, quality control, packaging, processing, and use of foods.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Food Science Technicians
US,US_English_Directory,onet_soc_2019,19-4021.00,Biological Technicians,生物技术员,from_existing_match,skip,biological-technicians,Biological technicians,生物技术员,1.000,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4020,Biological Technicians,19-4021,Biological Technicians,"Assist biological and medical scientists. Set up, operate, and maintain laboratory instruments and equipment, monitor experiments, collect data and samples, make observations, and calculate and record results. May analyze organic substances, such as blood, food, and drugs.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Biological Technicians
US,US_English_Directory,onet_soc_2019,19-4031.00,Chemical Technicians,化学技术员,from_existing_match,skip,chemical-technicians,Chemical technicians,化学技术员,1.000,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4030,Chemical Technicians,19-4031,Chemical Technicians,"Conduct chemical and physical laboratory tests to assist scientists in making qualitative and quantitative analyses of solids, liquids, and gaseous materials for research and development of new products or processes, quality control, maintenance of environmental standards, and other work involving experimental, theoretical, or practical application of chemistry and related sciences.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Chemical Technicians
US,US_English_Directory,onet_soc_2019,19-4042.00,"Environmental Science and Protection Technicians, Including Health",技术员,machine_assisted_rule_review,create,,,,0.850,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4040,Environmental Science and Geoscience Technicians,19-4042,"Environmental Science and Protection Technicians, Including Health","Perform laboratory and field tests to monitor the environment and investigate sources of pollution, including those that affect health, under the direction of an environmental scientist, engineer, or other specialist. May collect samples of gases, soil, water, and other materials for testing.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Environmental Science and Protection Technicians, Including Health"
US,US_English_Directory,onet_soc_2019,19-4043.00,"Geological Technicians, Except Hydrologic Technicians",技术员,machine_assisted_rule_review,create,,,,0.809,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4040,Environmental Science and Geoscience Technicians,19-4043,"Geological Technicians, Except Hydrologic Technicians","Assist scientists or engineers in the use of electronic, sonic, or nuclear measuring instruments in laboratory, exploration, and production activities to obtain data indicating resources such as metallic ore, minerals, gas, coal, or petroleum. Analyze mud and drill cuttings. Chart pressure, temperature, and other characteristics of wells or bore holes.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Geological Technicians, Except Hydrologic Technicians"
US,US_English_Directory,onet_soc_2019,19-4044.00,Hydrologic Technicians,技术员,machine_assisted_rule_review,create,,,,0.818,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4040,Environmental Science and Geoscience Technicians,19-4044,Hydrologic Technicians,"Collect and organize data concerning the distribution and circulation of ground and surface water, and data on its physical, chemical, and biological properties. Measure and report on flow rates and ground water levels, maintain field equipment, collect water samples, install and collect sampling equipment, and process samples for shipment to testing laboratories. May collect data on behalf of hydrologists, engineers, developers, government agencies, or agriculture.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Hydrologic Technicians
US,US_English_Directory,onet_soc_2019,19-4051.00,Nuclear Technicians,核技术员,from_existing_match,skip,nuclear-technicians,Nuclear technicians,核技术员,1.000,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4050,Nuclear Technicians,19-4051,Nuclear Technicians,"Assist nuclear physicists, nuclear engineers, or other scientists in laboratory, power generation, or electricity production activities. May operate, maintain, or provide quality control for nuclear testing and research equipment. May monitor radiation.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Nuclear Technicians
US,US_English_Directory,onet_soc_2019,19-4051.02,Nuclear Monitoring Technicians,技术员,machine_assisted_rule_review,create,,,,0.776,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4050,Nuclear Technicians,19-4051,Nuclear Technicians,"Collect and test samples to monitor results of nuclear experiments and contamination of humans, facilities, and environment.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Nuclear Monitoring Technicians
US,US_English_Directory,onet_soc_2019,19-4061.00,Social Science Research Assistants,助理,machine_assisted_rule_review,create,,,,0.638,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4060,Social Science Research Assistants,19-4061,Social Science Research Assistants,"Assist social scientists in laboratory, survey, and other social science research. May help prepare findings for publication and assist in laboratory analysis, quality control, or data management.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Social Science Research Assistants
US,US_English_Directory,onet_soc_2019,19-4071.00,Forest and Conservation Technicians,技术员,machine_assisted_rule_review,create,,,,0.788,19-0000,"Life, Physical, and Social Science Occupations",19-4000,"Life, Physical, and Social Science Technicians",19-4070,Forest and Conservation Technicians,19-4071,Forest and Conservation Technicians,"Provide technical assistance regarding the conservation of soil, water, forests, or related natural resources. May compile data pertaining to size, content, condition, and other characteristics of forest tracts under the direction of foresters, or train and lead forest workers in forest propagation and fire prevention and suppression. May assist conservation scientists in managing, improving, and protecting rangelands and wildlife habitats.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Forest and Conservation Technicians
