seed_ordinal,slug,locale,title_en,title_zh,primary_detected_intent,secondary_detected_intents,what-is,salary,career-path,skills,AI-impact,fit,adjacent,education,certification,page_status,api_status,h1,title,description_present,faq_signal_count,source_signal_count
283,driver-sales-workers,zh-CN,Driver/Sales Workers,工人销售,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,工人销售,工人销售 | FermatMind,true,12,8
283,driver-sales-workers,en,Driver/Sales Workers,工人销售,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Driver/Sales Workers,Driver/Sales Workers | FermatMind,true,12,10
284,drywall-and-ceiling-tile-installers,zh-CN,Drywall And Ceiling Tile Installers,石膏板与天花板瓷砖安装工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,石膏板与天花板瓷砖安装工,石膏板与天花板瓷砖安装工 | FermatMind,true,12,8
284,drywall-and-ceiling-tile-installers,en,Drywall And Ceiling Tile Installers,石膏板与天花板瓷砖安装工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Drywall And Ceiling Tile Installers,Drywall And Ceiling Tile Installers | FermatMind,true,12,10
285,drywall-and-ceiling-tile-installers-and-tapers,zh-CN,Drywall And Ceiling Tile Installers,石膏板与吊顶板安装工,what-is,,false,false,false,false,false,false,false,false,false,0,0,,,false,0,0
285,drywall-and-ceiling-tile-installers-and-tapers,en,Drywall And Ceiling Tile Installers,石膏板与吊顶板安装工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,Drywall and Ceiling Tile Installers,Drywall And Ceiling Tile Installers | FermatMind,true,12,9
286,earth-drillers-except-oil-and-gas,zh-CN,"Earth Drillers, Except Oil And Gas",土方钻探工、石油天然气,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,0,土方钻探工、石油天然气,土方钻探工、石油天然气 | FermatMind,true,12,6
286,earth-drillers-except-oil-and-gas,en,"Earth Drillers, Except Oil And Gas",土方钻探工、石油天然气,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
287,economics-teachers-postsecondary,zh-CN,"Economics Teachers, Postsecondary",高校经济学教师,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,0,高校经济学教师,高校经济学教师 | FermatMind,true,12,6
287,economics-teachers-postsecondary,en,"Economics Teachers, Postsecondary",高校经济学教师,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
288,economists,zh-CN,Economists,经济学家,what-is,salary|career-path|AI-impact|fit|adjacent,true,true,true,false,true,true,true,false,false,200,200,经济学家,经济学家 | FermatMind,true,9,7
288,economists,en,Economists,经济学家,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,Economists,Economists | FermatMind,true,7,9
289,editors,zh-CN,Editors,编辑,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,编辑,编辑 | FermatMind,true,12,8
289,editors,en,Editors,编辑,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Editors,Editors | FermatMind,true,12,10
290,education-administrators-kindergarten-through-secondary,zh-CN,"Education Administrators, Kindergarten Through Secondary",教育行政管理者、幼儿园中等教育,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,教育行政管理者、幼儿园中等教育,教育行政管理者、幼儿园中等教育 | FermatMind,true,12,8
290,education-administrators-kindergarten-through-secondary,en,"Education Administrators, Kindergarten Through Secondary",教育行政管理者、幼儿园中等教育,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Education Administrators, Kindergarten Through Secondary","Education Administrators, Kindergarten Through Secondary | FermatMind",true,12,10
291,education-administrators-postsecondary,zh-CN,"Education Administrators, Postsecondary",高校教育行政管理者,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,高校教育行政管理者,高校教育行政管理者 | FermatMind,true,12,8
291,education-administrators-postsecondary,en,"Education Administrators, Postsecondary",高校教育行政管理者,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Education Administrators, Postsecondary","Education Administrators, Postsecondary | FermatMind",true,12,10
292,education-and-childcare-administrators-preschool-and-daycare,zh-CN,"Education And Childcare Administrators, Preschool And Daycare",教育儿童照护、学前日托,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,教育儿童照护、学前日托,教育儿童照护、学前日托 | FermatMind,true,12,8
292,education-and-childcare-administrators-preschool-and-daycare,en,"Education And Childcare Administrators, Preschool And Daycare",教育儿童照护、学前日托,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Education And Childcare Administrators, Preschool And Daycare","Education And Childcare Administrators, Preschool And Daycare | FermatMind",true,12,10
293,education-teachers-postsecondary,zh-CN,"Education Teachers, Postsecondary",教育教师,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
293,education-teachers-postsecondary,en,"Education Teachers, Postsecondary",教育教师,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Education Teachers, Postsecondary","Education Teachers, Postsecondary | FermatMind",true,12,10
294,educational-guidance-and-career-counselors-and-advisors,zh-CN,"Educational, Guidance, And Career Counselors And Advisors",顾问教育,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,顾问教育,顾问教育 | FermatMind,true,12,8
294,educational-guidance-and-career-counselors-and-advisors,en,"Educational, Guidance, And Career Counselors And Advisors",顾问教育,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Educational, Guidance, And Career Counselors And Advisors","Educational, Guidance, And Career Counselors And Advisors | FermatMind",true,12,10
295,electric-motor-power-tool-and-related-repairers,zh-CN,"Electric Motor, Power Tool, And Related Repairers",电机、电力工具,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
295,electric-motor-power-tool-and-related-repairers,en,"Electric Motor, Power Tool, And Related Repairers",电机、电力工具,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Electric Motor, Power Tool, And Related Repairers","Electric Motor, Power Tool, And Related Repairers | FermatMind",true,12,10
296,electrical-and-electronics-engineering-technicians,zh-CN,Electrical and electronic engineering technologists and technicians,电气与电子工程技师与技术员适合谁？,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,0,电气与电子工程技师与技术员,电气与电子工程技师与技术员适合谁？ | FermatMind,true,12,6
296,electrical-and-electronics-engineering-technicians,en,Electrical and electronic engineering technologists and technicians,电气与电子工程技师与技术员适合谁？,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Electrical and electronic engineering technologists and technicians,Electrical and electronic engineering technologists and technicians | FermatMind,true,12,10
297,electrical-and-electronic-equipment-assemblers,zh-CN,Electrical And Electronic Equipment Assemblers,电气与电子设备装配工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,电气与电子设备装配工,电气与电子设备装配工 | FermatMind,true,12,8
297,electrical-and-electronic-equipment-assemblers,en,Electrical And Electronic Equipment Assemblers,电气与电子设备装配工,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,0,Electrical And Electronic Equipment Assemblers,Electrical And Electronic Equipment Assemblers | FermatMind,true,12,8
298,electrical-and-electronics-drafters,zh-CN,Electrical And Electronics Drafters,电气与电子制图员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,电气与电子制图员,电气与电子制图员 | FermatMind,true,12,8
298,electrical-and-electronics-drafters,en,Electrical And Electronics Drafters,电气与电子制图员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,Electrical And Electronics Drafters,Electrical And Electronics Drafters | FermatMind,true,12,10
299,electrical-and-electronics-engineers,zh-CN,Electrical and electronics engineers,电气与电子工程师,what-is,salary|career-path|AI-impact|fit|adjacent,true,true,true,false,true,true,true,false,false,200,200,电气与电子工程师,电气与电子工程师 | FermatMind,true,9,7
299,electrical-and-electronics-engineers,en,Electrical and electronics engineers,电气与电子工程师,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,Electrical and electronics engineers,Electrical and electronics engineers | FermatMind,true,7,9
300,electrical-and-electronics-installers-and-repairers,zh-CN,Electrical And Electronics Installers And Repairers,电气与电子设备安装维修人员,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,电气与电子设备安装维修人员,电气与电子设备安装维修人员 | FermatMind,true,12,8
300,electrical-and-electronics-installers-and-repairers,en,Electrical And Electronics Installers And Repairers,电气与电子设备安装维修人员,what-is,,false,false,false,false,false,false,false,false,false,0,200,,,false,0,2
301,electrical-and-electronics-installers-and-repairers-transportation-equipment,zh-CN,"Electrical And Electronics Installers And Repairers, Transportation Equipment",运输修理,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,运输修理,运输修理 | FermatMind,true,12,8
301,electrical-and-electronics-installers-and-repairers-transportation-equipment,en,"Electrical And Electronics Installers And Repairers, Transportation Equipment",运输修理,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Electrical And Electronics Installers And Repairers, Transportation Equipment","Electrical And Electronics Installers And Repairers, Transportation Equipment | FermatMind",true,12,10
302,electrical-and-electronics-repairers-commercial-and-industrial-equipment,zh-CN,"Electrical And Electronics Repairers, Commercial And Industrial Equipment",电气与电子、商业工业设备,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,0,电气与电子、商业工业设备,电气与电子、商业工业设备 | FermatMind,true,12,6
302,electrical-and-electronics-repairers-commercial-and-industrial-equipment,en,"Electrical And Electronics Repairers, Commercial And Industrial Equipment",电气与电子、商业工业设备,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,true,true,true,true,true,true,true,true,true,200,200,"Electrical And Electronics Repairers, Commercial And Industrial Equipment","Electrical And Electronics Repairers, Commercial And Industrial Equipment | FermatMind",true,12,10
303,electrical-and-electronics-repairers-powerhouse-substation-and-relay,zh-CN,"Electrical And Electronics Repairers, Powerhouse, Substation, And Relay",电气与电子、变电站、继电器,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,true,true,true,true,true,true,true,false,true,200,200,电气与电子、变电站、继电器,电气与电子、变电站、继电器 | FermatMind,true,12,8
