slug,locale,page_status,api_status,h1_present,title_present,description_present,faq_signal_count,source_signals,canonical_ok,noindex
energy-auditors,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
energy-auditors,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
energy-engineers-except-wind-and-solar,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
energy-engineers-except-wind-and-solar,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
engine-and-other-machine-assemblers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
engine-and-other-machine-assemblers,en,0,200,false,false,false,0,api:sources|api:source,false,false
engineering-teachers-postsecondary,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
engineering-teachers-postsecondary,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
english-language-and-literature-teachers-postsecondary,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
english-language-and-literature-teachers-postsecondary,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
entertainment-and-recreation-managers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
entertainment-and-recreation-managers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
entertainment-and-recreation-managers-except-gambling,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
entertainment-and-recreation-managers-except-gambling,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-compliance-inspectors,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
environmental-compliance-inspectors,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-economists,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
environmental-economists,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-engineering-technicians,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
environmental-engineering-technicians,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-engineers,zh-CN,0,0,false,false,false,0,,false,false
environmental-engineers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-restoration-planners,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
environmental-restoration-planners,en,0,200,false,false,false,0,api:sources|api:source,false,false
environmental-science-and-protection-technicians,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
environmental-science-and-protection-technicians,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-science-and-protection-technicians-including-health,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
environmental-science-and-protection-technicians-including-health,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
environmental-science-teachers-postsecondary,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
environmental-science-teachers-postsecondary,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
environmental-scientists-and-specialists,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
environmental-scientists-and-specialists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
environmental-scientists-and-specialists-including-health,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
environmental-scientists-and-specialists-including-health,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
epidemiologists,zh-CN,0,200,false,false,false,0,api:sources|api:source,false,false
epidemiologists,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
equal-opportunity-representatives-and-officers,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
equal-opportunity-representatives-and-officers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
etchers-and-engravers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
etchers-and-engravers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
excavating-and-loading-machine-and-dragline-operators-surface-mining,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
excavating-and-loading-machine-and-dragline-operators-surface-mining,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
executive-secretaries-and-executive-administrative-assistants,zh-CN,0,200,false,false,false,0,api:sources|api:source,false,false
executive-secretaries-and-executive-administrative-assistants,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
exercise-physiologists,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
exercise-physiologists,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
exercise-trainers-and-group-fitness-instructors,zh-CN,0,200,false,false,false,0,api:sources|api:source,false,false
exercise-trainers-and-group-fitness-instructors,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
explosives-workers-ordnance-handling-experts-and-blasters,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
explosives-workers-ordnance-handling-experts-and-blasters,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
extruding-and-drawing-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
extruding-and-drawing-machine-setters-operators-and-tenders-metal-and-plastic,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
extruding-and-forming-machine-setters-operators-and-tenders-synthetic-and-glass-fibers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
extruding-and-forming-machine-setters-operators-and-tenders-synthetic-and-glass-fibers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
extruding-forming-pressing-and-compacting-machine-setters-operators-and-tenders,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
extruding-forming-pressing-and-compacting-machine-setters-operators-and-tenders,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
fabric-and-apparel-patternmakers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
fabric-and-apparel-patternmakers,en,0,200,false,false,false,0,api:sources|api:source,false,false
facilities-managers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
facilities-managers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fallers,zh-CN,0,0,false,false,false,0,,false,false
fallers,en,0,200,false,false,false,0,api:sources|api:source,false,false
family-and-consumer-sciences-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
family-and-consumer-sciences-teachers-postsecondary,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
family-medicine-physicians,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
family-medicine-physicians,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
farm-and-home-management-educators,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
farm-and-home-management-educators,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
farm-equipment-mechanics-and-service-technicians,zh-CN,0,200,false,false,false,0,api:sources|api:source,false,false
farm-equipment-mechanics-and-service-technicians,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
farm-labor-contractors,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
farm-labor-contractors,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
farmers-ranchers-and-other-agricultural-managers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
farmers-ranchers-and-other-agricultural-managers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
farmworkers-and-laborers-crop-nursery-and-greenhouse,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
farmworkers-and-laborers-crop-nursery-and-greenhouse,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
farmworkers-farm-ranch-and-aquacultural-animals,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
farmworkers-farm-ranch-and-aquacultural-animals,en,0,200,false,false,false,0,api:sources|api:source,false,false
fashion-designers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
fashion-designers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fast-food-and-counter-workers,zh-CN,0,0,false,false,false,0,,false,false
fast-food-and-counter-workers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fence-erectors,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
fence-erectors,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fiberglass-laminators-and-fabricators,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
fiberglass-laminators-and-fabricators,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
file-clerks,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
file-clerks,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
film-and-video-editors,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
film-and-video-editors,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
film-and-video-editors-and-camera-operators,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
film-and-video-editors-and-camera-operators,en,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-analysts,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
financial-analysts,en,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-and-investment-analysts,zh-CN,0,200,false,false,false,0,api:sources|api:source,false,false
financial-and-investment-analysts,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-clerks,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
financial-clerks,en,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-examiners,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
financial-examiners,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-managers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
financial-managers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-quantitative-analysts,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
financial-quantitative-analysts,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
financial-risk-specialists,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
financial-risk-specialists,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fine-artists-including-painters-sculptors-and-illustrators,zh-CN,0,200,false,false,false,0,api:sources|api:source,false,false
fine-artists-including-painters-sculptors-and-illustrators,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fire-inspectors-and-investigators,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
fire-inspectors-and-investigators,en,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
fire-prevention-and-protection-engineers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
fire-prevention-and-protection-engineers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
firefighters,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
firefighters,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-air-crew-members,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
first-line-supervisors-of-air-crew-members,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-all-other-tactical-operations-specialists,zh-CN,200,0,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI,true,false
first-line-supervisors-of-all-other-tactical-operations-specialists,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-construction-trades-and-extraction-workers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-construction-trades-and-extraction-workers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-correctional-officers,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-correctional-officers,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-entertainment-and-recreation-workers-except-gambling-services,zh-CN,200,200,true,true,true,12,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,true,false
first-line-supervisors-of-entertainment-and-recreation-workers-except-gambling-services,en,200,200,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,true,false
